Resource Pool,Scheduler,Injection Rate (Mbps),Trial 1,Avg. execution time / app.(ns),Avg. cumulative execution time / app. (ns),Avg. Scheduling overhead / app.(ns), cpu1, cpu2, cpu3, fft1, fft2, fft3, fft4, fft5, fft6, fft7, fft8, mmult1, mmult2, zip1, zip2
3,MET,500,48195817.04225352,985829131.8403755,48195817.04225352,946187.8450704226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,MET,100,46838091.62910798,589718646.4835681,46838091.62910798,937308.7370892019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,MET,10,40759984.21596244,358136516.3521127,40759984.21596244,914050.4037558687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,MET,1800,49993167.009389676,1044755231.9201878,49993167.009389676,940670.103286385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,MET,1300,49244283.666666664,1026583798.4178404,49244283.666666664,992530.5633802818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,MET,800,49773338.16431925,869991448.6056337,49773338.16431925,957078.3474178404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,MET,300,50956491.8685446,922087700.286385,50956491.8685446,966128.3380281691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,MET,50,44808642.37089202,442031465.9765258,44808642.37089202,927062.5915492958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,MET,1700,50330571.511737086,982367166.8075118,50330571.511737086,930494.1314553991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,MET,1200,50616635.967136145,1126475355.3568075,50616635.967136145,938989.1830985915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,MET,700,48925028.77934272,1067323666.8638498,48925028.77934272,981502.427230047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,MET,200,47961068.873239435,762049564.5352112,47961068.873239435,957125.20657277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,MET,70,48546100.76995305,546540968.028169,48546100.76995305,1005885.0093896714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,MET,30,41191995.8544601,369168582.91079813,41191995.8544601,950394.5539906104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,MET,80,43209687.375586845,503385571.7276996,43209687.375586845,931071.9624413146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,MET,20,41451288.15492958,360374572.16901404,41451288.15492958,989248.821596244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,MET,1900,50097071.65727699,1097708219.0140846,50097071.65727699,946941.3098591549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,MET,1600,51428713.98122066,1113225819.9530516,51428713.98122066,967036.9483568076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,EFT,2000,52598990.328638494,931755320.5164319,52598990.328638494,939152.8779342724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,EFT,1500,51538558.375586845,930302479.7183099,51538558.375586845,950986.5211267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,EFT,1000,50947071.0,1007013840.4413147,50947071.0,904716.5164319249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,EFT,500,52968667.2769953,890101007.8122066,52968667.2769953,901166.9859154929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,EFT,100,53304357.41314554,593013486.3333334,53304357.41314554,936164.5915492958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,EFT,10,40047783.09389672,356052376.2018779,40047783.09389672,905102.9389671361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,EFT,1800,50898912.01877934,993402204.1314554,50898912.01877934,938810.5023474178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,EFT,1300,52667841.8685446,997380092.1830987,52667841.8685446,944009.4976525822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,EFT,800,56790726.056338035,917328997.967136,56790726.056338035,917535.779342723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,EFT,300,49183282.417840384,846475815.7276996,49183282.417840384,948673.6431924882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,EFT,50,47545475.60093897,420763437.96244127,47545475.60093897,921302.20657277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,EFT,1700,54418194.14084507,983946040.9906102,54418194.14084507,919490.0985915493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,EFT,1200,59312433.08450704,953061215.0469484,59312433.08450704,917096.117370892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,EFT,700,51026290.37089202,876299927.6807512,51026290.37089202,930518.4460093897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,EFT,200,49845518.262910806,741554057.4131455,49845518.262910806,958499.9107981222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,EFT,70,47750437.15492958,496448565.91549295,47750437.15492958,914521.8169014085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,EFT,30,40800178.84507042,369229669.25352114,40800178.84507042,957097.1690140845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,EFT,80,46326964.01408451,494328026.1784038,46326964.01408451,912797.0375586854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,EFT,20,40450241.13615023,360177610.5258216,40450241.13615023,896809.2112676058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,EFT,1900,51788137.55399061,1011281980.9295775,51788137.55399061,937524.2582159624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,EFT,1600,55053906.46948356,1025558779.6150235,55053906.46948356,954790.1314553991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ETF,2000,58104150.873239435,1232615771.544601,58104150.873239435,1029318.8873239435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ETF,1500,55153810.21126761,1210648579.394366,55153810.21126761,1052111.098591549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ETF,1000,54927529.98122066,1227669979.258216,54927529.98122066,994799.2676056338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ETF,500,56798039.33802817,1088314421.7840376,56798039.33802817,978170.0938967137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ETF,100,50512656.00469484,672503457.2723005,50512656.00469484,990009.5774647887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ETF,10,45870186.98122066,364875267.85915494,45870186.98122066,963594.1924882629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ETF,1800,54525008.43192488,1134510982.1314554,54525008.43192488,1063719.8497652581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ETF,1300,55104307.96244132,1174699159.9483569,55104307.96244132,1012783.4741784037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ETF,800,54968554.478873245,1071832092.6431926,54968554.478873245,974945.1924882629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ETF,300,54840461.535211265,1011199721.1877934,54840461.535211265,1005443.0798122067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ETF,50,51274346.29107982,480632980.26291084,51274346.29107982,1032679.5539906103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ETF,1700,56925861.21596244,1263915600.3755867,56925861.21596244,990186.1830985915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ETF,1200,55773891.680751175,1198541448.0422535,55773891.680751175,993442.6244131456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ETF,700,53497008.737089194,1083178384.3380282,53497008.737089194,1003465.0892018778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ETF,200,52431947.7230047,885442021.5492958,52431947.7230047,1008658.5539906103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ETF,70,48619942.54460094,518672656.5305164,48619942.54460094,1026926.9624413146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ETF,30,43248206.112676054,379647401.1784038,43248206.112676054,987049.6713615023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ETF,80,50678208.53051644,619713471.3380282,50678208.53051644,990821.3098591549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ETF,20,44767699.173708916,366192596.33802813,44767699.173708916,990345.5633802816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ETF,1900,57658611.32394365,1213026460.3098593,57658611.32394365,1016461.8450704225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ETF,1600,54926903.07981221,1132821541.1220658,54926903.07981221,995078.2816901408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,SIMPLE,2000,56148034.75586855,1202123473.5305166,56148034.75586855,776516.323943662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,SIMPLE,1500,56726800.441314556,1149578275.6197183,56726800.441314556,823123.0516431924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,SIMPLE,1000,56347704.24413145,1184618209.169014,56347704.24413145,847658.6666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,SIMPLE,500,56174183.55868545,1126524575.3286386,56174183.55868545,802380.9014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,SIMPLE,100,47804846.70892018,605618932.6103287,47804846.70892018,810799.9859154929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,SIMPLE,10,43784628.38028169,361834983.69483566,43784628.38028169,793348.3333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,SIMPLE,1800,57329697.78873239,1244943211.3051643,57329697.78873239,824427.0938967136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,SIMPLE,1300,55589444.64319249,1149642405.8169014,55589444.64319249,825487.7230046949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,SIMPLE,800,56161118.83098591,1160934961.3849766,56161118.83098591,796206.5962441313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,SIMPLE,300,55194291.14553991,964815455.9812207,55194291.14553991,818978.4741784037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,SIMPLE,50,48433022.126760565,451215639.9014085,48433022.126760565,780879.7887323945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,SIMPLE,1700,56390241.23943662,1208588866.4976528,56390241.23943662,777352.4507042253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,SIMPLE,1200,56173380.65258216,1232664574.3051643,56173380.65258216,800996.6901408451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,SIMPLE,700,55344587.42253521,1038849210.5399061,55344587.42253521,820338.0328638498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,SIMPLE,200,54309174.87793427,980339252.3380283,54309174.87793427,817345.1830985915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,SIMPLE,70,50044541.04694835,579194552.6854459,50044541.04694835,789670.7276995304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,SIMPLE,30,44441976.91549296,377107584.1549296,44441976.91549296,781817.3286384977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,SIMPLE,80,47170267.08450704,550479103.8685446,47170267.08450704,850092.2065727698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,SIMPLE,20,43614971.23943662,366070122.99530524,43614971.23943662,820903.20657277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,SIMPLE,1900,56107046.333333336,1184553352.6197183,56107046.333333336,816554.6572769954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,SIMPLE,1600,57617320.78403756,1267903633.0469484,57617320.78403756,799020.2206572769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,MET,2000,56622713.22535211,1466346664.2300472,56622713.22535211,973803.8075117371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,MET,1500,55560609.99061033,1451857236.849765,55560609.99061033,943215.2394366198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,MET,1000,58398895.73239437,1523386606.7230046,58398895.73239437,978189.676056338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,MET,500,57101588.23943663,1447117300.9671361,57101588.23943663,930342.6338028169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,MET,100,56862679.22065728,947050715.0046948,56862679.22065728,964227.4178403756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,MET,10,43351742.16431925,366092815.5962441,43351742.16431925,921597.7230046947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,MET,1800,58529557.93896714,1655620789.1877937,58529557.93896714,946042.0046948356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,MET,1300,57228125.04694835,1493118803.3521125,57228125.04694835,977576.8356807511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,MET,800,57517315.295774646,1504805880.0140846,57517315.295774646,968158.2535211267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,MET,300,56795647.8544601,1324578046.6760566,56795647.8544601,983056.441314554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,MET,50,53272293.23943663,585967840.4319249,53272293.23943663,958649.9671361502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,MET,1700,57025532.08450705,1494354904.5586853,57025532.08450705,975351.5070422535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,MET,1200,58440073.64319249,1624675733.061033,58440073.64319249,954690.2769953051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,MET,700,57085121.09389672,1505692857.8122065,57085121.09389672,941883.9953051643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,MET,200,57189414.56807512,1254936476.4366195,57189414.56807512,953063.4319248827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,MET,70,56179043.85915493,756549606.5305165,56179043.85915493,911398.4037558687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,MET,30,47300778.009389676,400921753.09859157,47300778.009389676,931127.5680751173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,MET,80,54932502.80751174,792687041.5492958,54932502.80751174,965394.5680751173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,MET,20,44345432.72300469,375717796.91079813,44345432.72300469,957217.2910798122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,MET,1900,58435923.97652582,1566980521.5821598,58435923.97652582,987891.2910798122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,MET,1600,56688815.64788732,1570223852.5023472,56688815.64788732,943110.5446009389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,EFT,2000,55583267.69014084,1650887555.3474178,55583267.69014084,980094.1220657277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,EFT,1500,56987479.305164315,1746310222.3708918,56987479.305164315,926727.6150234742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,EFT,1000,56529669.79342723,1701079880.3755867,56529669.79342723,925950.2769953051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,EFT,500,55184342.97652582,1558858978.150235,55184342.97652582,928917.6150234742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,EFT,100,55005536.26760563,1146552744.8356807,55005536.26760563,911096.7276995307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,EFT,10,42378281.58215962,369636087.42723006,42378281.58215962,913438.5492957747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,EFT,1800,57375015.1314554,1810506710.7042253,57375015.1314554,889983.8779342724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,EFT,1300,55716817.319248825,1660751561.9342725,55716817.319248825,900569.572769953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,EFT,800,57057130.957746476,1780971186.1079814,57057130.957746476,914508.234741784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,EFT,300,56444591.197183095,1550877463.3896713,56444591.197183095,914255.7370892018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,EFT,50,48302490.28169014,543863158.084507,48302490.28169014,908040.8075117371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,EFT,1700,53788950.49765258,1479282161.9577465,53788950.49765258,927130.3004694836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,EFT,1200,54498915.50704225,1518925432.0798123,54498915.50704225,940856.9154929578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,EFT,700,56890638.4084507,1660493654.774648,56890638.4084507,920164.6619718311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,EFT,200,54687186.01877934,1379778889.4507043,54687186.01877934,922473.7605633802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,EFT,70,54542189.4741784,863868148.4225353,54542189.4741784,967832.1596244131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,EFT,30,41496469.30046948,388938729.80281687,41496469.30046948,893035.6948356807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,EFT,80,52536032.02816901,884400278.7276996,52536032.02816901,929380.0892018779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,EFT,20,41662719.103286386,376910767.286385,41662719.103286386,923735.7605633802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,EFT,1900,57514964.910798125,1779684831.6197186,57514964.910798125,905425.8779342724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,EFT,1600,56108870.51643193,1704952978.5211267,56108870.51643193,905440.9014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,ETF,2000,56712492.887323946,1417796988.1079812,56712492.887323946,1006160.7934272302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,ETF,1500,54116092.056338035,1185625040.2347417,54116092.056338035,1057142.9201877934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,ETF,1000,55619022.4741784,1158248730.8920186,55619022.4741784,1070304.572769953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,ETF,500,53944122.84507042,1175710555.7323945,53944122.84507042,990876.4225352112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,ETF,100,50678565.666666664,769291889.2816901,50678565.666666664,974955.3849765258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,ETF,10,39905084.57276995,362192218.8497653,39905084.57276995,990226.6103286385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,ETF,1800,55403440.99061033,1318371887.5446007,55403440.99061033,1048974.1877934274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,ETF,1300,56799968.704225354,1342909971.7042253,56799968.704225354,983271.2488262911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,ETF,800,53355920.25352112,1169745535.2065728,53355920.25352112,1001041.0422535212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,ETF,300,52580613.95305165,1064759570.201878,52580613.95305165,1023567.0985915493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,ETF,50,48221335.0657277,504439598.9061033,48221335.0657277,998840.427230047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,ETF,1700,55178268.16431925,1257657580.8215964,55178268.16431925,995787.1408450705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,ETF,1200,55399002.46948358,1297628904.4976525,55399002.46948358,1012405.8591549298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,ETF,700,54922496.262910806,1228484527.0657277,54922496.262910806,1009012.5633802816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,ETF,200,53863420.990610324,1068500426.3615023,53863420.990610324,996048.5352112675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,ETF,70,48800803.00938967,599262001.3192488,48800803.00938967,1035077.4460093897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,ETF,30,41567278.910798125,378394624.25821596,41567278.910798125,980690.3849765258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,ETF,80,51817815.36150235,706965549.6478873,51817815.36150235,988764.7417840376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,ETF,20,40624694.28638498,366706443.713615,40624694.28638498,942260.2159624413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,ETF,1900,55356420.54460094,1353887611.309859,55356420.54460094,998401.8591549295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,ETF,1600,54478239.97652582,1269218561.0375588,54478239.97652582,1010322.6431924884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SIMPLE,2000,54312369.3943662,1279332597.2957747,54312369.3943662,830155.1643192489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SIMPLE,1500,53721822.18779343,1239307889.6197183,53721822.18779343,799422.0751173709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SIMPLE,1000,54495833.37089202,1289283559.6666667,54495833.37089202,834315.7370892018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SIMPLE,500,52883233.07042254,1134853524.741784,52883233.07042254,831564.3145539906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SIMPLE,100,46258813.474178396,742376416.6948357,46258813.474178396,815732.3568075118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SIMPLE,10,38809786.910798125,485186071.15492964,38809786.910798125,785286.6525821596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SIMPLE,1800,54341397.07042253,1264429608.943662,54341397.07042253,827838.5446009389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SIMPLE,1300,53917374.69014084,1216647210.7840376,53917374.69014084,808423.8169014085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SIMPLE,800,53958281.97652582,1230884920.5352113,53958281.97652582,776316.7793427231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SIMPLE,300,52311601.549295776,1091270882.6338027,52311601.549295776,834960.5446009389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SIMPLE,50,41135604.68544601,548367194.511737,41135604.68544601,799287.0046948356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SIMPLE,1700,54403085.65258216,1261405891.680751,54403085.65258216,806529.7417840376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SIMPLE,1200,55077531.42253521,1235751113.4835682,55077531.42253521,880873.9154929578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SIMPLE,700,53265071.3943662,1224585762.7042253,53265071.3943662,791707.8403755869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SIMPLE,200,51607396.657276995,1020549163.629108,51607396.657276995,818707.8967136149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SIMPLE,70,43002967.765258215,638493886.0657277,43002967.765258215,834960.7605633802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SIMPLE,30,39534706.28638498,499445396.915493,39534706.28638498,769166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SIMPLE,80,43160245.81690141,650065596.657277,43160245.81690141,806364.8920187793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SIMPLE,20,39415174.92018779,492331200.56338024,39415174.92018779,775302.1267605633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SIMPLE,1900,53737562.49295774,1268405208.5821598,53737562.49295774,808326.4647887322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SIMPLE,1600,54068172.19248826,1293260456.366197,54068172.19248826,836280.0046948356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,MET,2000,55491534.30985916,1433171424.140845,55491534.30985916,963018.3990610329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,MET,1500,54800149.12206572,1354321027.4694836,54800149.12206572,946759.6103286385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,MET,1000,56164430.1314554,1452511267.3990612,56164430.1314554,967898.9248826291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,MET,500,53985342.44600939,1314903064.2535212,53985342.44600939,970526.9295774647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,MET,100,52947812.535211265,908835513.9812206,52947812.535211265,938750.3755868544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,MET,10,38019636.62910798,488504875.9295775,38019636.62910798,923055.5258215963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,MET,1800,54608769.28638498,1438413457.3380282,54608769.28638498,960213.8262910797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,MET,1300,55115863.48356807,1410103730.1032865,55115863.48356807,958414.7230046947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,MET,800,54129217.86384976,1338637075.347418,54129217.86384976,948978.9812206574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,MET,300,53140266.666666664,1225232225.5680752,53140266.666666664,995143.0657276995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,MET,50,45558525.417840384,582693481.0516433,45558525.417840384,955104.0469483569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,MET,1700,54336916.34741784,1467684662.4976523,54336916.34741784,958933.8309859154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,MET,1200,54764492.15492958,1445279641.3568077,54764492.15492958,952766.0516431924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,MET,700,55014842.7230047,1393712258.3380282,55014842.7230047,997309.5492957747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,MET,200,52961704.66197183,1180243074.1361504,52961704.66197183,965854.4460093897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,MET,70,49745740.882629104,778818470.6338028,49745740.882629104,1002548.1079812207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,MET,30,37462722.098591544,504381941.42723006,37462722.098591544,963215.2300469484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,MET,80,49987209.01877934,796410601.0657277,49987209.01877934,960518.1690140845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,MET,20,38371824.77934272,494049165.9483568,38371824.77934272,955762.103286385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,MET,1900,55698229.258215964,1403239371.488263,55698229.258215964,964547.0375586854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,MET,1600,53705198.328638494,1389621352.3708918,53705198.328638494,1003342.20657277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,EFT,2000,63645741.24882629,1227263783.4084508,63645741.24882629,986474.4507042253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,EFT,1500,63608139.49295775,1232070294.9624412,63608139.49295775,940026.0234741784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,EFT,1000,55646399.82159624,1232894251.4272301,55646399.82159624,937265.5352112675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,EFT,500,59001062.69953051,1163419329.2957747,59001062.69953051,965578.9436619718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,EFT,100,58255969.727699526,831207638.028169,58255969.727699526,925562.8497652583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,EFT,10,46654182.37558686,491389232.64319247,46654182.37558686,946071.0610328638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,EFT,1800,52147614.38497653,1178402061.1830986,52147614.38497653,946454.7605633802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,EFT,1300,62291345.840375595,1193736383.0751173,62291345.840375595,953105.4600938967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
